 5.44000000000000E+0000  8.54492187500000E-0001 -1.44873046875000E+0000 
 5.94000000000000E+0000  7.80273437500000E-0001 -1.59423828125000E+0000 
 6.44000000000000E+0000  7.28027343750000E-0001 -1.71191406250000E+0000 
 6.94000000000000E+0000  7.03125000000000E-0001 -1.80664062500000E+0000 
 7.44000000000000E+0000  7.03613281250000E-0001 -1.87353515625000E+0000 
 7.94000000000000E+0000  7.05078125000000E-0001 -1.92529296875000E+0000 
 8.44000000000000E+0000  6.87011718750000E-0001 -1.95507812500000E+0000 
 8.94000000000000E+0000  6.26464843750000E-0001 -1.97509765625000E+0000 
 9.44000000000000E+0000  5.03906250000000E-0001 -1.98437500000000E+0000 
 9.94000000000000E+0000  3.22265625000000E-0001 -1.97949218750000E+0000 
 1.04400000000000E+0001  9.32617187500000E-0002 -1.95849609375000E+0000 
 1.09400000000000E+0001 -1.50878906250000E-0001 -1.90576171875000E+0000 
 1.14400000000000E+0001 -3.82812500000000E-0001 -1.81298828125000E+0000 
 1.19400000000000E+0001 -5.67382812500000E-0001 -1.67089843750000E+0000 
 1.24400000000000E+0001 -6.92871093750000E-0001 -1.47949218750000E+0000 
 1.29400000000000E+0001 -7.40234375000000E-0001 -1.25830078125000E+0000 
 1.34400000000000E+0001 -7.21191406250000E-0001 -1.01660156250000E+0000 
 1.39400000000000E+0001 -6.49902343750000E-0001 -7.88085937500000E-0001 
 1.44400000000000E+0001 -5.46386718750000E-0001 -5.95703125000000E-0001 
 1.49400000000000E+0001 -4.43359375000000E-0001 -4.45312500000000E-0001 
 1.54400000000000E+0001 -3.58398437500000E-0001 -3.44726562500000E-0001 
 1.59400000000000E+0001 -2.92480468750000E-0001 -2.77343750000000E-0001 
 1.64400000000000E+0001 -2.55371093750000E-0001 -2.29980468750000E-0001 
 1.69400000000000E+0001 -2.41699218750000E-0001 -1.84082031250000E-0001 
 1.74400000000000E+0001 -2.41210937500000E-0001 -1.36718750000000E-0001 
 1.79400000000000E+0001 -2.45117187500000E-0001 -8.54492187500000E-0002 
 1.84400000000000E+0001 -2.33398437500000E-0001 -3.71093750000000E-0002 
 1.89400000000000E+0001 -2.18750000000000E-0001  1.46484375000000E-0003 
 1.94400000000000E+0001 -1.83105468750000E-0001  2.83203125000000E-0002 
 1.99400000000000E+0001 -1.42089843750000E-0001  3.61328125000000E-0002 
 2.04400000000000E+0001 -1.03515625000000E-0001  3.36914062500000E-0002 
 2.09400000000000E+0001 -6.64062500000000E-0002  2.14843750000000E-0002 
 2.14400000000000E+0001 -4.88281250000000E-0002  1.17187500000000E-0002 
 2.19400000000000E+0001 -3.90625000000000E-0002  1.46484375000000E-0003 
 2.24400000000000E+0001 -4.34570312500000E-0002  3.41796875000000E-0003 
 2.29400000000000E+0001 -5.51757812500000E-0002  2.00195312500000E-0002 
 2.34400000000000E+0001 -7.56835937500000E-0002  5.46875000000000E-0002 
 2.39400000000000E+0001 -9.37500000000000E-0002  1.02050781250000E-0001 
 2.44400000000000E+0001 -1.10351562500000E-0001  1.59667968750000E-0001 
 2.49400000000000E+0001 -1.22070312500000E-0001  2.13867187500000E-0001 
 2.54400000000000E+0001 -1.27929687500000E-0001  2.52441406250000E-0001 
 2.59400000000000E+0001 -1.26953125000000E-0001  2.72460937500000E-0001 
 2.64400000000000E+0001 -1.08886718750000E-0001  2.68066406250000E-0001 
 2.69400000000000E+0001 -7.86132812500000E-0002  2.50976562500000E-0001 
 2.74400000000000E+0001 -3.80859375000000E-0002  2.18750000000000E-0001 
 2.79400000000000E+0001  1.61132812500000E-0002  1.98730468750000E-0001 
 2.84400000000000E+0001  7.32421875000000E-0002  1.85058593750000E-0001 
 2.89400000000000E+0001  1.30859375000000E-0001  1.87988281250000E-0001 
 2.94400000000000E+0001  1.71386718750000E-0001  2.06054687500000E-0001 
 2.99400000000000E+0001  1.95800781250000E-0001  2.27539062500000E-0001 
 3.04400000000000E+0001  2.02636718750000E-0001  2.39257812500000E-0001 
 3.09400000000000E+0001  2.01660156250000E-0001  2.35839843750000E-0001 
 3.14400000000000E+0001  1.96777343750000E-0001  2.05566406250000E-0001 
 3.19400000000000E+0001  1.95312500000000E-0001  1.58691406250000E-0001 
 3.24400000000000E+0001  2.03125000000000E-0001  1.06445312500000E-0001 
 3.29400000000000E+0001  2.14355468750000E-0001  5.17578125000000E-0002 
 3.34400000000000E+0001  2.27050781250000E-0001  6.83593750000000E-0003 
 3.39400000000000E+0001  2.36328125000000E-0001 -2.92968750000000E-0002 
 3.44400000000000E+0001  2.36816406250000E-0001 -5.46875000000000E-0002 
 3.49400000000000E+0001  2.28027343750000E-0001 -7.71484375000000E-0002 
