 0.00000000000000E+0000 -5.34464518229167E-0001  2.65797932942708E+0000 
 5.00000000000000E-0001 -6.48905436197917E-0001  3.14117431640625E+0000 
 1.00000000000000E+0000 -6.11368815104167E-0001  3.33669026692708E+0000 
 1.50000000000000E+0000 -3.84318033854167E-0001  3.21258544921875E+0000 
 2.00000000000000E+0000  1.93277994791667E-0002  2.87607828776042E+0000 
 2.50000000000000E+0000  5.00488281250000E-0001  2.42014567057292E+0000 
 3.00000000000000E+0000  1.00758870442708E+0000  1.94101969401042E+0000 
 3.50000000000000E+0000  1.49169921875000E+0000  1.48162841796875E+0000 
 4.00000000000000E+0000  1.84020996093750E+0000  1.02793375651042E+0000 
 4.50000000000000E+0000  1.97367350260417E+0000  5.90311686197917E-0001 
 5.00000000000000E+0000  1.92026774088542E+0000  2.24100748697917E-0001 
 5.50000000000000E+0000  1.74692789713542E+0000 -7.95491536458333E-0002 
 6.00000000000000E+0000  1.41601562500000E+0000 -3.79130045572917E-0001 
 6.50000000000000E+0000  8.80432128906250E-0001 -6.18184407552083E-0001 
 7.00000000000000E+0000  2.63366699218750E-0001 -6.99666341145833E-0001 
 7.50000000000000E+0000 -2.80456542968750E-0001 -6.51346842447917E-0001 
 8.00000000000000E+0000 -7.04752604166667E-0001 -5.28157552083333E-0001 
 8.50000000000000E+0000 -9.67407226562500E-0001 -3.12093098958333E-0001 
 9.00000000000000E+0000 -9.73409016927084E-0001  1.24104817708333E-0002 
 9.50000000000000E+0000 -6.94376627604167E-0001  3.66821289062500E-0001 
 1.00000000000000E+0001 -2.36104329427083E-0001  6.44632975260416E-0001 
 1.05000000000000E+0001  2.85746256510417E-0001  8.07393391927083E-0001 
 1.10000000000000E+0001  8.23567708333333E-0001  8.54492187500000E-0001 
 1.15000000000000E+0001  1.34460449218750E+0000  7.35575358072917E-0001 
 1.20000000000000E+0001  1.80572509765625E+0000  4.22058105468750E-0001 
 1.25000000000000E+0001  2.17651367187500E+0000 -1.29191080729166E-0002 
 1.30000000000000E+0001  2.44913736979167E+0000 -4.64884440104167E-0001 
 1.35000000000000E+0001  2.60213216145833E+0000 -8.80126953125000E-0001 
 1.40000000000000E+0001  2.60813395182292E+0000 -1.21246337890625E+0000 
 1.45000000000000E+0001  2.40671793619792E+0000 -1.40268961588542E+0000 
 1.50000000000000E+0001  1.93288167317708E+0000 -1.40167236328125E+0000 
 1.55000000000000E+0001  1.22477213541667E+0000 -1.24125162760417E+0000 
 1.60000000000000E+0001  3.86555989583333E-0001 -9.98840332031251E-0001 
 1.65000000000000E+0001 -4.50948079427083E-0001 -7.34558105468750E-0001 
 1.70000000000000E+0001 -1.18927001953125E+0000 -4.86653645833333E-0001 
 1.75000000000000E+0001 -1.71763102213542E+0000 -2.39461263020833E-0001 
 1.80000000000000E+0001 -1.93400065104167E+0000  3.08227539062500E-0002 
 1.85000000000000E+0001 -1.87225341796875E+0000  3.47696940104167E-0001 
 1.90000000000000E+0001 -1.60481770833333E+0000  7.26928710937500E-0001 
 1.95000000000000E+0001 -1.21053059895833E+0000  1.11836751302083E+0000 
 2.00000000000000E+0001 -7.91117350260417E-0001  1.46219889322917E+0000 
 2.05000000000000E+0001 -4.24397786458333E-0001  1.68660481770833E+0000 
 2.10000000000000E+0001 -1.34989420572917E-0001  1.72078450520833E+0000 
 2.15000000000000E+0001  9.40958658854166E-0002  1.55161539713542E+0000 
 2.20000000000000E+0001  2.53092447916667E-0001  1.21287027994792E+0000 
 2.25000000000000E+0001  3.12500000000000E-0001  7.62125651041667E-0001 
 2.30000000000000E+0001  2.91137695312500E-0001  2.89204915364583E-0001 
 2.35000000000000E+0001  2.08943684895833E-0001 -1.24816894531249E-0001 
 2.40000000000000E+0001  6.66300455729167E-0002 -4.33654785156250E-0001 
 2.45000000000000E+0001 -1.05285644531250E-0001 -6.42293294270833E-0001 
 2.50000000000000E+0001 -2.57161458333333E-0001 -7.75349934895833E-0001 
 2.55000000000000E+0001 -3.78214518229167E-0001 -8.22753906250000E-0001 
 2.60000000000000E+0001 -4.45454915364583E-0001 -7.68229166666667E-0001 
 2.65000000000000E+0001 -4.51253255208333E-0001 -6.75150553385417E-0001 
 2.70000000000000E+0001 -4.44335937500000E-0001 -5.75561523437500E-0001 
 2.75000000000000E+0001 -4.45963541666667E-0001 -4.36503092447917E-0001 
 2.80000000000000E+0001 -4.20532226562500E-0001 -2.43326822916667E-0001 
 2.85000000000000E+0001 -3.26944986979166E-0001 -2.72623697916666E-0002 
 2.90000000000000E+0001 -1.74153645833333E-0001  1.70288085937500E-0001 
 2.95000000000000E+0001  2.03450520833333E-0003  3.55733235677083E-0001 
 3.00000000000000E+0001  1.80053710937500E-0001  4.91536458333333E-0001 
 3.05000000000000E+0001  3.20434570312500E-0001  5.32633463541667E-0001 
 3.10000000000000E+0001  3.84114583333333E-0001  5.00793457031250E-0001 
 3.15000000000000E+0001  3.53393554687500E-0001  3.97237141927083E-0001 
 3.20000000000000E+0001  2.29187011718750E-0001  2.14029947916667E-0001 
 3.25000000000000E+0001  5.79833984375000E-0002  8.13802083333328E-0004 
 3.30000000000000E+0001 -8.37198893229167E-0002 -1.56351725260417E-0001 
 3.35000000000000E+0001 -1.60420735677083E-0001 -2.20845540364583E-0001 
 3.40000000000000E+0001 -1.69270833333333E-0001 -2.14538574218750E-0001 
 3.45000000000000E+0001 -1.17899576822916E-0001 -1.75882975260417E-0001 
 3.50000000000000E+0001 -4.47591145833333E-0002 -1.13118489583333E-0001 
 3.55000000000000E+0001  1.26139322916666E-0002 -2.76692708333333E-0002 
 3.60000000000000E+0001  3.86555989583333E-0002  3.97745768229167E-0002 
 3.65000000000000E+0001  4.11987304687500E-0002  5.87972005208333E-0002 
 3.70000000000000E+0001  2.42106119791667E-0002  4.45556640625000E-0002 
 3.75000000000000E+0001 -2.09554036458333E-0002  6.47989908854167E-0002 
 3.80000000000000E+0001 -5.33040364583333E-0002  1.46484375000000E-0001 
 3.85000000000000E+0001 -5.40161132812500E-0002  2.15148925781250E-0001 
 3.90000000000000E+0001 -4.97436523437500E-0002  2.48311360677083E-0001 
 3.95000000000000E+0001 -3.47900390625000E-0002  2.48514811197917E-0001 
 4.00000000000000E+0001 -7.01904296875000E-0003  1.67846679687500E-0001 
 4.05000000000000E+0001  3.05175781250018E-0004 -7.32421875000005E-0003 
 4.10000000000000E+0001 -3.26538085937500E-0002 -2.00093587239583E-0001 
 4.15000000000000E+0001 -4.76074218750000E-0002 -3.38033040364583E-0001 
 4.20000000000000E+0001 -3.72314453125001E-0002 -4.43623860677083E-0001 
